%dir	flowInd	flowStat	timeFirst	timeLast	duration	numHdrDesc	numHdrs	hdrDesc	srcMac	dstMac	ethType	vlanID	srcIP	srcIPCC	srcIPOrg	srcPort	dstIP	dstIPCC	dstIPOrg	dstPort	l4Proto	macStat	macPairs	srcMac_dstMac_numP	srcMacLbl_dstMacLbl	dstPortClassN	dstPortClass	numPktsSnt	numPktsRcvd	numBytesSnt	numBytesRcvd	minPktSz	maxPktSz	avePktSize	stdPktSize	minIAT	maxIAT	aveIAT	stdIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpISeqN	tcpPSeqCnt	tcpSeqSntBytes	tcpSeqFaultCnt	tcpPAckCnt	tcpFlwLssAckRcvdBytes	tcpAckFaultCnt	tcpBFlgtMx	tcpInitWinSz	tcpAveWinSz	tcpMinWinSz	tcpMaxWinSz	tcpWinSzDwnCnt	tcpWinSzUpCnt	tcpWinSzChgDirCnt	tcpWinSzThRt	tcpFlags	tcpAnomaly	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS	tcpMPTBF	tcpMPF	tcpMPAID	tcpMPDSSF	tcpTmS	tcpTmER	tcpEcI	tcpUtm	tcpBtm	tcpSSASAATrip	tcpRTTAckTripMin	tcpRTTAckTripMax	tcpRTTAckTripAve	tcpRTTAckTripJitAve	tcpRTTSseqAA	tcpRTTAckJitAve	tcpStatesAFlags	icmpStat	icmpTCcnt	icmpBFTypH_TypL_Code	icmpTmGtw	icmpEchoSuccRatio	icmpPFindex	connSip	connDip	connSipDip	connSipDprt	connF	connG	connNumPCnt	connNumBCnt
A	217	0x0400000000004000	1737489589.343868210	1737489712.990551172	123.646682962	1	3	eth:ipv4:tcp	d0:94:66:cc:4d:20	64:7c:e8:c9:02:17	0x0800		10.49.10.60	04	"Private network"	53336	142.250.219.234	us	"Google LLC"	443	6	0x00	1	d0:94:66:cc:4d:20_64:7c:e8:c9:02:17_24	DellInc,US_-	443	https	24	27	3562	6302	0	1412	148.4167	334.8318	0	20.50323	5.151945	8.340481	0.1941015	28.80789	-0.05882353	-0.2777778	0x0811	1	1	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2817957832	24	3562	0	24	5584	0	2308	611	686.9136	611	690	0	7	1	0	0x0018	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	1.5392e-05	20.5032	4.589162	8.043715	0	0	0x03	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	25	1	2	48	1.92	24	16183	1915274
B	217	0x0400000000004001	1737489589.343844257	1737489712.990284574	123.646440317	1	3	eth:ipv4:tcp	64:7c:e8:c9:02:17	d0:94:66:cc:4d:20	0x0800		142.250.219.234	us	"Google LLC"	443	10.49.10.60	04	"Private network"	53336	6	0x00	1	64:7c:e8:c9:02:17_d0:94:66:cc:4d:20_27	-_DellInc,US	443	https	27	24	6302	3562	0	718	233.4074	294.6392	0	20.50322	4.579498	8.052567	0.2183646	50.96791	0.05882353	0.2777778	0x0011	1	2	56	56	0	0x04	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3681769323	27	6253	0	27	3562	0	718	885	874.4335	874	885	4	0	0	0	0x0018	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	1.952e-06	0.2040013	0.03685615	0.07032753	4.626019	8.044023	0x03	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	25	1	47	47	47	350	416171
A	72	0x0400000000004000	1737489584.112376533	1737489714.796844494	130.684467961	1	3	eth:ipv4:tcp	d0:94:66:cc:4d:20	64:7c:e8:c9:02:17	0x0800		10.49.10.60	04	"Private network"	47616	23.21.215.121	us	"Amazoncom"	443	6	0x00	1	d0:94:66:cc:4d:20_64:7c:e8:c9:02:17_108	DellInc,US_-	443	https	108	113	43719	11468	0	1120	404.8055	435.8567	0	14.24562	1.210041	2.350165	0.826418	334.5386	-0.02262443	0.5843949	0x0011	1	1	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1672520427	106	42899	0	108	11468	0	1957	501	501	501	501	0	0	0	0	0x0018	0x0040	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	1.0784e-05	0.1054549	0.09232334	0.0214913	0	0	0x03	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	24	1	2	46	1.916667	23	16183	1915274
B	72	0x0400000000004001	1737489584.215562684	1737489713.146962154	128.931399470	1	3	eth:ipv4:tcp	64:7c:e8:c9:02:17	d0:94:66:cc:4d:20	0x0800		23.21.215.121	us	"Amazoncom"	443	10.49.10.60	04	"Private network"	47616	6	0x00	1	64:7c:e8:c9:02:17_d0:94:66:cc:4d:20_113	-_DellInc,US	443	https	113	108	11468	43719	0	213	101.4867	92.68411	0	14.34909	1.140986	2.353319	0.8764351	88.94653	0.02262443	-0.5843949	0x4831	1	1	241	241	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	984539621	113	11437	0	113	41194	0	244	425	770.8487	425	771	2	23	3	0	0x0018	0x0000	1	3	0x00000022	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	2.4e-06	14.24584	1.597162	2.8189	1.689485	2.818982	0x03	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	24	1	45	45	45	113	11468
A	180	0x0400000000004000	1737489586.122837630	1737489713.154621625	127.031783995	1	3	eth:ipv4:tcp	d0:94:66:cc:4d:20	64:7c:e8:c9:02:17	0x0800		10.49.10.60	04	"Private network"	40426	151.101.65.140	us	"Fastly"	443	6	0x00	1	d0:94:66:cc:4d:20_64:7c:e8:c9:02:17_80	DellInc,US_-	443	https	80	80	12707	5496	0	1105	158.8375	184.1991	0	25.48038	1.587897	3.653297	0.6297637	100.0301	0	0.3961435	0x0a13	1	1	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2229292113	77	12379	0	79	5496	0	1105	64240	64128	64128	64256	1	1	2	0	0x001a	0x0040	1	5	0x0000011e	1460	128	0x0000	0x00	0	0x00	3142366369	0	0.004	12569466.073018	1724920120.2505528712	0.01205387	1.2864e-05	0.2732811	0.05023989	0.05367379	0.01208155	0	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	23	1	2	44	1.913043	22	16183	1915274
B	180	0x0400000000004001	1737489586.134891503	1737489713.154597716	127.019706213	1	3	eth:ipv4:tcp	64:7c:e8:c9:02:17	d0:94:66:cc:4d:20	0x0800		151.101.65.140	us	"Fastly"	443	10.49.10.60	04	"Private network"	40426	6	0x00	1	64:7c:e8:c9:02:17_d0:94:66:cc:4d:20_80	-_DellInc,US	443	https	80	80	5496	12707	0	659	68.7	107.0129	0	25.4924	1.587747	3.664936	0.6298235	43.26888	0	-0.3961435	0x0a11	1	54297	56	56	0	0x04	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	557558747	80	4837	0	80	12050	0	681	65535	216355.7	65535	217088	0	32	1	0	0x021a	0x0000	1	6	0x0000001e	1460	512	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	2.768e-05	2.816e-06	25.48038	1.895778	3.794367	1.946018	3.794746	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	23	1	43	43	43	80	5496
A	788	0x0400000000004000	1737489713.155627391	1737489713.155637255	0.000009864	1	3	eth:ipv4:udp	d0:94:66:cc:4d:20	64:7c:e8:c9:02:17	0x0800		10.49.10.60	04	"Private network"	54354	10.54.0.155	04	"Private network"	53	17	0x00	1	d0:94:66:cc:4d:20_64:7c:e8:c9:02:17_2	DellInc,US_-	53	domain	2	2	100	362	50	50	50	0	0	9.864e-06	4.932e-06	3.487451e-06	202757.5	1.013788e+07	0	-0.5670996	0x0001	1	1	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	0.05394186	0.05576837	0.05485511	0.0006457688	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	22	1	22	22	1	1	16183	1915274
B	788	0x0400000000004001	1737489713.209579104	1737489713.211405622	0.001826518	1	3	eth:ipv4:udp	64:7c:e8:c9:02:17	d0:94:66:cc:4d:20	0x0800		10.54.0.155	04	"Private network"	53	10.49.10.60	04	"Private network"	54354	17	0x00	1	64:7c:e8:c9:02:17_d0:94:66:cc:4d:20_2	-_DellInc,US	53	domain	2	2	362	100	169	193	181	8.485281	0	0.001826518	0.000913259	0.0006457716	1094.98	198191.3	0	0.5670996	0x0001	1	1	127	127	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0.05485511	0.0006457688	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	22	21	21	21	1	665	77428
A	179	0x0400000000004000	1737489586.121807500	1737489713.206324480	127.084516980	1	3	eth:ipv4:tcp	d0:94:66:cc:4d:20	64:7c:e8:c9:02:17	0x0800		10.49.10.60	04	"Private network"	43734	95.101.93.110	fr	"Akamai Technologies"	443	6	0x00	1	d0:94:66:cc:4d:20_64:7c:e8:c9:02:17_45	DellInc,US_-	443	https	45	37	22544	7057	0	1460	500.9778	576.8681	0	10.24005	2.8241	3.958462	0.3540951	177.3938	0.09756097	0.5231918	0x0a13	1	1	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1391649117	29	22109	1	44	7057	0	2342	64240	64128	64128	64256	1	1	2	0	0x001a	0x0054	1	5	0x0000011e	1460	128	0x0000	0x00	0	0x00	1513676297	0	0.004	6054705.475583	1731434881.1072832712	0.03454835	0.03397952	0.169333	0.06553001	0.05177177	0.03459042	0	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	22	1	2	42	1.909091	21	16183	1915274
B	179	0x0400000000004001	1737489586.156355854	1737489713.206282543	127.049926689	1	3	eth:ipv4:tcp	64:7c:e8:c9:02:17	d0:94:66:cc:4d:20	0x0800		95.101.93.110	fr	"Akamai Technologies"	443	10.49.10.60	04	"Private network"	43734	6	0x00	1	64:7c:e8:c9:02:17_d0:94:66:cc:4d:20_37	-_DellInc,US	443	https	37	45	7057	22544	0	650	190.7297	276.8908	0	10.24034	3.433782	4.129844	0.2912241	55.54509	-0.09756097	-0.5231918	0x4a11	1	57573	52	52	0	0x04	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1105887096	37	6407	0	37	20643	1	650	64240	64123.41	64000	64240	6	5	5	0	0x021a	0x0028	3	12	0x0000003e	1460	128	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	4.2064e-05	1.2672e-05	10.20586	4.118711	3.979467	4.184241	3.979804	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	22	1	41	41	41	147	28844
A	185	0x0400000000004000	1737489586.232379489	1737489713.258427824	127.026048335	1	3	eth:ipv4:tcp	d0:94:66:cc:4d:20	64:7c:e8:c9:02:17	0x0800		10.49.10.60	04	"Private network"	43066	52.4.141.147	us	"MAINT-APNIC-AP"	443	6	0x00	1	d0:94:66:cc:4d:20_64:7c:e8:c9:02:17_95	DellInc,US_-	443	https	95	84	18762	15444	0	680	197.4947	213.7603	0	25.70162	1.337116	3.446646	0.7478781	147.702	0.06145252	0.09700052	0x4a13	1	1	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3075635262	94	18762	0	94	15444	1	1121	64240	64128	63232	64256	3	2	4	0	0x001a	0x0008	3	11	0x0000013e	1460	128	0x0000	0x00	0	0x00	202672295	0	0.004	810689.218506	1736678897.232750016	0.1024853	3.072e-06	0.1328255	0.0981186	0.01772173	0.1025164	0	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	21	1	2	40	1.904762	20	16183	1915274
B	185	0x0400000000004001	1737489586.334864767	1737489713.258305607	126.923440840	1	3	eth:ipv4:tcp	64:7c:e8:c9:02:17	d0:94:66:cc:4d:20	0x0800		52.4.141.147	us	"MAINT-APNIC-AP"	443	10.49.10.60	04	"Private network"	43066	6	0x00	1	64:7c:e8:c9:02:17_d0:94:66:cc:4d:20_84	-_DellInc,US	443	https	84	95	15444	18762	0	1460	183.8571	245.0872	0	25.80274	1.510993	3.666529	0.6618163	121.6796	-0.06145252	-0.09700052	0x0211	1	36226	109	109	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3820831730	81	15211	1	84	18762	0	1460	62727	56576	56576	62727	10	0	0	0	0x021a	0x0244	1	6	0x0000001e	1460	128	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	3.1136e-05	3.072e-06	25.70169	2.606919	4.537461	2.705038	4.537496	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	21	1	39	39	39	84	15444
A	2	0x0000000000000044	1737489580.248931207	1737489713.401247154	133.152315947	1	2	eth:arp	08:00:27:e3:0b:4f	ff:ff:ff:ff:ff:ff	0x0806		-	-	"-"	0	-	-	"-"	0	0	0x00	1	08:00:27:e3:0b:4f_ff:ff:ff:ff:ff:ff_101	PcsSystem,US_Broadcast	0	unknown	101	0	4646	0	46	46	46	0	0	1.979093	1.31834	0.4454684	0.7585298	34.89237	1	1	0x0000	65535	0	0	0	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0	0	0	0	0	0	0	0
A	96	0x0400000000004000	1737489584.217638831	1737489713.473568386	129.255929555	1	3	eth:ipv4:tcp	d0:94:66:cc:4d:20	64:7c:e8:c9:02:17	0x0800		10.49.10.60	04	"Private network"	43052	108.139.113.125	us	"Amazoncom"	443	6	0x00	1	d0:94:66:cc:4d:20_64:7c:e8:c9:02:17_110	DellInc,US_-	443	https	110	121	27611	21266	0	1440	251.0091	426.8651	0	25.93877	1.175054	3.926269	0.8510247	213.6149	-0.04761905	0.1298157	0x4a13	1	1	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2797675164	109	27611	0	109	21235	2	2018	64240	64128	64000	64256	2	2	3	0	0x001a	0x0008	3	11	0x0000013e	1460	128	0x0000	0x00	0	0x00	2352429113	0	0.004	9409716.898938	1728079868.1991529200	0.01227549	1.6104e-05	0.7027073	0.2017142	0.2489056	0.01229854	0	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	20	1	2	38	1.9	19	16183	1915274
B	96	0x0400000000004001	1737489584.229914321	1737489713.473007266	129.243092945	1	3	eth:ipv4:tcp	64:7c:e8:c9:02:17	d0:94:66:cc:4d:20	0x0800		108.139.113.125	us	"Amazoncom"	443	10.49.10.60	04	"Private network"	43052	6	0x00	1	64:7c:e8:c9:02:17_d0:94:66:cc:4d:20_121	-_DellInc,US	443	https	121	110	21266	27611	0	1684	175.7521	290.0259	0	25.95143	1.068125	3.76113	0.9362203	164.5426	0.04761905	-0.1298157	0x0a11	1	33696	246	246	0	0x04	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1878187615	117	21761	1	121	27611	0	1684	65535	217769.4	65535	220160	0	53	1	0	0x021a	0x02c4	1	6	0x0000001e	1440	512	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	2.3056e-05	4.872e-06	25.939	1.065761	3.949427	1.267475	3.957263	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	20	1	37	37	37	121	21266
A	762	0x0400000000004000	1737489711.847930537	1737489713.531908126	1.683977589	1	3	eth:ipv4:tcp	d0:94:66:cc:4d:20	64:7c:e8:c9:02:17	0x0800		10.49.10.60	04	"Private network"	45388	162.247.243.29	ca	"Early registration addresses"	443	6	0x00	1	d0:94:66:cc:4d:20_64:7c:e8:c9:02:17_11	DellInc,US_-	443	https	11	10	3113	4880	0	1154	283	402.0526	0	0.9424109	0.1530889	0.2563692	6.532154	1848.599	0.04761905	-0.2210684	0x0a13	1	1	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	540440653	10	3113	0	10	4880	0	1154	64240	64030.37	62592	64256	3	2	4	0	0x001a	0x0000	1	5	0x0000011e	1460	128	0x0000	0x00	0	0x00	4015632416	0	0.004	16062530.426929	1721427181.1395050688	0.08965152	5.126e-06	0.9423599	0.171495	0.2497638	0.08967641	0	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	19	1	2	36	1.894737	18	16183	1915274
B	762	0x0400000000004001	1737489711.937582053	1737489713.531857085	1.594275032	1	3	eth:ipv4:tcp	64:7c:e8:c9:02:17	d0:94:66:cc:4d:20	0x0800		162.247.243.29	ca	"Early registration addresses"	443	10.49.10.60	04	"Private network"	45388	6	0x00	1	64:7c:e8:c9:02:17_d0:94:66:cc:4d:20_10	-_DellInc,US	443	https	10	11	4880	3113	0	1456	488	493.5154	0	0.852545	0.1594275	0.2466772	6.272444	3060.952	-0.04761905	0.2210684	0x0a11	1	46746	50	50	0	0x04	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	4072278352	10	4204	0	10	3113	0	1456	65535	148122.7	65535	153088	0	3	1	0	0x021a	0x0000	1	6	0x0000001e	1400	512	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	2.4896e-05	1.64e-06	0.3244304	0.03403217	0.08780343	0.2055272	0.2647478	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	19	1	35	35	35	25	13288
A	115	0x0400000000004000	1737489584.706848643	1737489713.589630294	128.882781651	1	3	eth:ipv4:tcp	d0:94:66:cc:4d:20	64:7c:e8:c9:02:17	0x0800		10.49.10.60	04	"Private network"	41596	157.240.226.35	us	"Facebook"	443	6	0x00	1	d0:94:66:cc:4d:20_64:7c:e8:c9:02:17_432	DellInc,US_-	443	https	432	301	138924	16051	0	1392	321.5833	503.8002	0	24.05022	0.2983398	1.523742	3.351883	1077.91	0.1787176	0.7928569	0x4a13	1	1	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3543585027	431	138924	0	431	16051	4	5249	64240	64128	64128	64256	1	1	2	0	0x001a	0x0008	5	17	0x0000013e	1460	128	0x0000	0x00	0	0x00	992788888	0	0.004	3971155.740620	1733518429.1733387456	0.05227328	1.0624e-05	0.3123986	0.01794872	0.02893242	0.05229965	0	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	18	1	2	34	1.888889	17	16183	1915274
B	115	0x0400000000004001	1737489584.759121952	1737489713.586739049	128.827617097	1	3	eth:ipv4:tcp	64:7c:e8:c9:02:17	d0:94:66:cc:4d:20	0x0800		157.240.226.35	us	"Facebook"	443	10.49.10.60	04	"Private network"	41596	6	0x00	1	64:7c:e8:c9:02:17_d0:94:66:cc:4d:20_301	-_DellInc,US	443	https	301	432	16051	138924	0	482	53.32558	55.98358	0	24.10197	0.4279988	1.820449	2.336455	124.5928	-0.1787176	-0.7928569	0x0a11	1	36524	53	53	0	0x04	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2825284549	298	16433	1	301	138924	0	482	65535	530593.8	65535	532224	0	123	1	0	0x021a	0x0244	1	6	0x0000001e	1392	256	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	2.6368e-05	2.336e-06	24.05041	1.180485	3.191989	1.198434	3.19212	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	18	1	33	33	33	301	16051
A	109	0x0400000000004000	1737489584.350746659	1737489713.642234380	129.291487721	1	3	eth:ipv4:tcp	d0:94:66:cc:4d:20	64:7c:e8:c9:02:17	0x0800		10.49.10.60	04	"Private network"	60422	151.101.2.92	us	"Fastly"	443	6	0x00	1	d0:94:66:cc:4d:20_64:7c:e8:c9:02:17_2764	DellInc,US_-	443	https	2764	5518	65053	7802856	0	1460	23.53582	119.7432	0	24.02079	0.04677699	0.6392369	21.37805	503.1499	-0.3325284	-0.9834637	0x4a33	1	1	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3858230576	2763	65053	0	2763	7802856	1487	2441	64240	2296991	38016	2304000	326	743	327	0	0x001a	0x0008	2349	7049	0x0000013e	1460	128	0x0000	0x00	0	0x00	2302671890	0	0.004	9210687.997484	1728278897.1856824024	0.01192019	5.76e-07	0.2270189	0.001616493	0.01112325	0.01194467	0	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	17	1	2	32	1.882353	16	16183	1915274
B	109	0x0400000000004001	1737489584.362666861	1737489713.642203467	129.279536606	1	3	eth:ipv4:tcp	64:7c:e8:c9:02:17	d0:94:66:cc:4d:20	0x0800		151.101.2.92	us	"Fastly"	443	10.49.10.60	04	"Private network"	60422	6	0x00	1	64:7c:e8:c9:02:17_d0:94:66:cc:4d:20_5518	-_DellInc,US	443	https	5518	2764	7802856	65053	0	5840	1414.073	366.4988	0	24.0208	0.02342868	0.4536306	42.6827	60356.46	0.3325284	0.9834637	0x0a11	1	41303	56	56	0	0x04	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1097295209	4392	28989843	177	5518	65053	0	15397	65535	217088	65535	217088	0	25	1	0	0x021a	0x0244	1	6	0x0000001e	1460	512	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	2.448e-05	1.664e-06	24.01291	0.1193407	1.128198	0.1209571	1.128253	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	17	1	31	31	31	5518	7802856
A	187	0x0400000000004000	1737489586.570009347	1737489713.657990950	127.087981603	1	3	eth:ipv4:tcp	d0:94:66:cc:4d:20	64:7c:e8:c9:02:17	0x0800		10.49.10.60	04	"Private network"	34246	23.198.221.101	us	"Akamai Technologies"	443	6	0x00	1	d0:94:66:cc:4d:20_64:7c:e8:c9:02:17_173	DellInc,US_-	443	https	173	217	49725	129086	0	1460	287.4277	528.4457	0	24.72503	0.7346126	2.824329	1.361262	391.2644	-0.1128205	-0.4438262	0x4a33	1	1	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	55715034	172	49725	0	172	129086	27	3363	64240	180384	27520	181120	4	31	5	0	0x001a	0x0008	40	122	0x0000013e	1460	128	0x0000	0x00	0	0x00	3470450302	0	0.004	13881801.867350	1723607785.2206313928	0.03430598	9.248e-06	0.2620513	0.04838525	0.06607359	0.03433382	0	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	16	1	2	30	1.875	15	16183	1915274
B	187	0x0400000000004001	1737489586.604315304	1737489713.657986912	127.053671608	1	3	eth:ipv4:tcp	64:7c:e8:c9:02:17	d0:94:66:cc:4d:20	0x0800		23.198.221.101	us	"Akamai Technologies"	443	10.49.10.60	04	"Private network"	34246	6	0x00	1	64:7c:e8:c9:02:17_d0:94:66:cc:4d:20_217	-_DellInc,US	443	https	217	173	129086	49725	0	1519	594.8663	666.9155	0	24.75947	0.5855008	2.54978	1.70794	1015.996	0.1128205	0.4438262	0x0a11	1	45616	52	52	0	0x04	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3503062923	198	273572	2	217	49725	0	5840	64240	64091.12	62336	64240	9	7	7	0	0x021a	0x0244	1	6	0x0000001e	1460	128	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	2.784e-05	2.461e-06	24.72523	1.354279	3.87735	1.402665	3.877913	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	16	1	29	29	29	229	134364
A	126	0x0400000000004000	1737489585.120586840	1737489713.664956159	128.544369319	1	3	eth:ipv4:tcp	d0:94:66:cc:4d:20	64:7c:e8:c9:02:17	0x0800		10.49.10.60	04	"Private network"	36464	172.217.28.72	us	"Google LLC"	443	6	0x00	1	d0:94:66:cc:4d:20_64:7c:e8:c9:02:17_373	DellInc,US_-	443	https	373	561	4262	779212	0	1242	11.42627	62.59093	0	30.13423	0.3446229	2.535339	2.901722	33.15586	-0.2012848	-0.9891202	0x4a33	1	1	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2394834545	372	4223	0	372	779212	32	1340	64240	1496583	24320	1503232	7	295	8	0	0x001a	0x0008	309	929	0x0000013e	1460	128	0x0000	0x00	0	0x00	210311508	0	0.004	841246.071957	1736648339.255798712	0.0523437	3.456e-06	0.165253	0.009549643	0.02323094	0.05237662	0	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	15	1	2	28	1.866667	14	16183	1915274
B	126	0x0400000000004001	1737489585.172930545	1737489713.721994687	128.549064142	1	3	eth:ipv4:tcp	64:7c:e8:c9:02:17	d0:94:66:cc:4d:20	0x0800		172.217.28.72	us	"Google LLC"	443	10.49.10.60	04	"Private network"	36464	6	0x00	1	64:7c:e8:c9:02:17_d0:94:66:cc:4d:20_561	-_DellInc,US	443	https	561	373	779212	4262	0	2824	1388.97	545.1906	0	30.13384	0.2291427	2.075115	4.364093	6061.592	0.2012848	0.9891202	0x0a11	1	55434	56	56	0	0x04	0x0844	0	0x00_0x00000000	0_0	0x00000000_0x00000000	680498527	430	2394206	3	561	4262	0	6322	65535	268288	65535	268544	1	1	2	0	0x021a	0x0244	1	6	0x0000001e	1412	256	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	3.2912e-05	2.112e-06	30.08428	0.5735921	3.394485	0.5831417	3.394564	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	15	1	27	27	27	576	784649
A	321	0x0400000000004000	1737489595.113622860	1737489713.894813755	118.781190895	1	3	eth:ipv4:tcp	d0:94:66:cc:4d:20	64:7c:e8:c9:02:17	0x0800		10.49.10.60	04	"Private network"	38802	172.217.28.195	us	"Google LLC"	443	6	0x00	1	d0:94:66:cc:4d:20_64:7c:e8:c9:02:17_34	DellInc,US_-	443	https	34	36	1717	38564	0	663	50.5	110.2395	0	58.98753	3.493564	13.63479	0.2862406	14.45515	-0.02857143	-0.9147489	0x4a13	1	1	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2783201917	33	1717	0	33	38564	12	751	64240	63256.32	46848	64256	5	5	6	0	0x001a	0x0008	14	44	0x0000013e	1460	128	0x0000	0x00	0	0x00	125214745	0	0.004	500859.003790	1736988736.1949921304	0.04817624	1.7056e-05	0.3003354	0.02596878	0.0508831	0.0482021	0	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	14	1	4	26	1.857143	6.5	16183	1915274
